from_node,to_node,flow_kW,distance_km,cost
060014206002,060014206001,521.216,0.29891966020266153,155.80170961219042
060014515041,060014512013,519.3361,1.822853160603156,946.6734513003166
060014324001,060014325011,519.01783,1.3814031371598663,716.9728586039062
060014201002,060014213002,517.72801,0.4410810223729295,228.3599999619023
060014336002,060014337003,516.12801,1.0138958565416476,523.3000507840861
060014303002,060014303003,515.36002,0.43279283349752734,223.04412332714233
060014221002,060014222003,514.60383,0.46755042396024965,240.60323888806823
060014203021,060014204012,514.56,0.6902473878115613,355.1736958723169
060014235002,060014235001,513.47201,0.351837273621257,180.6585920792268
060014010002,060014010001,513.14372,0.24206275351399145,124.21298181161265
060014337001,060014337002,512.15125,1.3132697842207535,672.5927615758892
060014007004,060014007003,511.36002,0.24110319273885714,123.29053346100585
060014071011,060014071012,510.40001,0.4239859325666463,216.4024242218756
060014104002,060014322002,509.44,0.5427154933541686,276.48098093434766
060014072001,060014071024,504.54401,0.5468447566789694,275.90724638228147
060014046001,060014046002,503.52001,0.21330793834114659,107.40481524661351
060014334003,060014334002,501.28,0.29748700201616035,149.12428437066086
060014321003,060014321002,500.672,0.3092588065385052,154.83722518724647
060014227003,060014227004,497.76001,0.20418502453664578,101.63513985521105
060014105002,060014022001,497.60001,0.3915886028514603,194.85449269477266
060014427003,060014427001,495.40801,0.6238421766810561,309.0564113036304
060014076003,060014077003,493.2,0.6224313778128229,306.98315553728423
060014058001,060014057003,491.904,0.6346053495872498,312.16490988336653
060014514041,060014513002,490.26008,0.8029606534600572,393.65955420217995
060014433221,060014432002,490.04801,2.6583075882853047,1302.6983436071127
060014431023,060014431022,489.60001,0.4227554323541718,206.98106390815684
060019821001,060014216002,487.328,1.1101607964299145,541.0124406025974
060019819001,060014022003,486.40001,1.766955960458509,859.4473968365784
060014062023,060014063001,484.70401,0.61845225438669,299.7662876947687
060014507453,060014507461,482.79601,1.2235846885786188,590.7418055428498
060014236021,060014236023,478.72746,0.2876039641646851,137.6839152504907
060014105002,060014017002,476.64,0.6780526229097374,323.18700218369725
060014223003,060014223002,473.696,0.25062771716491844,118.72134711015322
060014063002,060014063003,470.80001,0.27457768877967614,129.2711786232484
060014025001,060014027002,470.72003,0.7029341829705141,330.8851996959059
060014077002,060014077004,469.92,0.4429650621146445,208.15814198891374
060014414014,060014415233,469.28001,0.4775366213149966,224.09839042606782
060014251023,060014251022,468.91993,0.6800758938276436,318.90114052834605
060014444002,060014445003,467.36654,0.7274051903876769,339.9648470095298
060014042003,060014042001,466.4,0.9859088173255467,459.82787240063493
060014003002,060014003001,466.08001,0.899514958768811,419.24594097811706
060014221001,060014219002,465.44,0.9611079936368614,447.3381045583408
060014011004,060014006002,465.03228,0.8762387454030158,407.47930159910396
060014413021,060014413012,464.35202,1.538545180530964,714.4265624408177
060014041012,060014041013,464.08839,0.35274195012318393,163.70344371812874
060014506073,060014507012,463.87212,0.8648995723779378,401.20279822604743
060014103003,060014103002,461.60001,0.3529025588260561,162.8998246831331
060014422003,060014422004,461.35192,1.434174213736409,661.6590271217827
060014039001,060014262003,459.84002,0.4846470786148494,222.8601223231939
060014040001,060014040003,459.20001,0.29707828535136055,136.41835160412762
060014044001,060014044004,456.48,0.9222060416351507,420.96861388561365
060014239011,060014005002,451.98395,0.5726780618646907,258.8412924799473
060014363011,060014356011,451.25974,0.9328614260357958,420.9628045689425
060014217001,060014215003,450.97601,0.9110789508110909,410.874750031772
060014033022,060014033023,449.52,0.4744453910505603,213.27269218504784
060014415252,060014430011,447.54757,1.032337584445816,462.0201773383948
060014403013,060014403073,445.73205,1.2159113560611734,541.9706613554267
060014003003,060014002002,439.68,1.079837441717231,474.7829263742321
060014052004,060014037021,435.296,0.36108595877793886,157.17927351220166
060014515031,060014515033,433.72,0.6968932990168409,302.2565616495843
060014403014,060014402003,432.16,0.793930600554463,343.10504833561674
060014099001,060014081003,430.91202,1.1377072906209835,490.25174677021505
060014049004,060014050002,427.99999,0.5050596916592602,216.16554297956648
060014003002,060014043003,426.72001,0.9676597131857209,412.91976248720795
060014234001,060014230003,426.56001,0.43615351347391657,186.04564706896898
060014003003,060014004002,420.064,0.49679457158775003,208.68551491943663
060014054011,060014055004,415.71201,0.3525250863759311,146.54891223276195
060014043002,060014043001,412.672,0.5572291201779921,229.95285548209236
060014048001,060014047001,406.784,0.8421548255793934,342.57510856848796
060014251041,060014251045,403.744,0.46088375374906015,186.07905027366056
060014079003,060014079002,400.00001,0.47267249715926657,189.06900359043158
060014381001,060014351042,398.64,0.7328860783149193,292.1577062594594
060014325012,060014326011,395.982,0.5263256316831293,208.4154762851489
060014331021,060014330004,394.75201,0.7126115257191018,281.3048321267821
060014066021,060014048002,392.99201,1.0214362190040813,401.4162727932141
060014100003,060014100002,392.01836,0.9780659492402964,383.41980939302425
060014240014,060014007001,390.56801,0.29265296204297214,114.30088500572917
060014022002,060014018002,389.568,0.38922988720443735,151.63150869845825
060014239022,060014004003,387.23201,0.5029214156040606,194.74727063640574
060014217001,060014216003,385.984,0.5448491606215987,210.30305841336715
060014507461,060014507462,384.416,0.39227145170996686,150.7954223805386
060014419245,060014419281,381.216,1.3001755067964882,495.64770599893006
060014212004,060014212001,378.68801,0.41679430660887196,157.83500654904358
060014017001,060014018001,378.016,0.4210638107807464,159.16885749609463
060014026001,060014028022,374.656,0.6408350819137181,240.09270844946596
060014238002,060014238001,373.33925,0.6206714346567677,231.72100791118163
060014038003,060014051003,372.896,0.7303005275056413,272.32614550474364
060014512023,060014512022,368.064,0.5501079356395617,202.47492722323966
060014007003,060014007002,367.74402,0.2504797106719753,92.11241573094908
060014055002,060014056002,366.56,0.5134382623947501,188.2059294634196
060014301011,060014308003,363.94407,0.9184722508294156,334.2725291489184
060014028011,060014028013,362.88001,0.18198931013220138,66.04028268066634
060014036002,060014035022,362.24,0.43746378433272404,158.46688123668596
060014227002,060014237001,359.71201,0.44252871954225065,159.18289518926926
060014014001,060014010005,357.92,0.2853276237593261,102.124463095938
060014413021,060014403362,356.1919,1.0882926340684003,387.6410210848282
060014507413,060014507012,355.21593,0.8146975100968012,289.39353371771966
060014204012,060014204011,352.352,0.2708838280630231,95.4464585856623
060014054022,060014055001,351.68,0.3446368439864679,121.20188529316103
060014037011,060014035021,349.47201,0.263363541820429,92.03818632070438
060014501022,060014501021,345.32466,1.592580753832408,549.9574073397199
060014050003,060014051001,342.40002,0.8564876869993115,293.261401158318
060014219003,060014219001,339.20001,0.4704418514800161,159.57388072644
060014006002,060014006001,338.656,0.3357101599986144,113.69025994449076
060014093003,060014093004,335.424,0.5517476808984554,185.0694141176835
060014078002,060014079001,331.264,1.0034103354350514,332.3937213575569
060014382032,060014377013,326.72001,0.7341857852348199,239.87318709377823
060014203021,060014204021,324.224,1.2892079849819247,417.9921697227795
060014358004,060014336003,323.66416,0.9910666411863022,320.7727519235859
060014240021,060014233003,323.52001,0.41223360717747276,133.36582071639205
060014514044,060014514043,323.20001,0.46864128452795767,151.46486784584877
060014419232,060014418003,322.4485,0.4950072754868792,159.61435346983097
060014205002,060014219004,316.86387,0.43322369088387463,137.27293526914823
060014229022,060014224002,314.78401,0.4286586622233518,134.9348926159022
060014415221,060014415214,314.52801,0.5163519782628082,162.40716018256433
060014419233,060014418002,312.704,0.6880354143966405,215.15142622348708
060014033022,060014033021,312.556,0.41950354318433025,131.1183494435215
060014403072,060014403073,312.18797,0.5067980111178164,158.21624229090855
060014213001,060014212003,304.8,0.3999231311109458,121.89657036261629
060014261003,060014261006,302.17601,0.6048374034564502,182.76735327523033
060014506041,060014506044,301.92,0.45721166388394574,138.0413455598409
060014371023,060014372003,299.05204,0.5288227276141173,158.1455154913661
060014060004,060014054013,294.08,0.29382150030218085,86.40702680886534
060014084002,060014083004,293.37601,0.600445782341646,176.15638784472057
060014446012,060014446011,293.28244,0.9015899284403441,264.4204940924095
060014030002,060014030001,291.104,0.32267646497398356,93.9324096597865
060014235002,060014236023,290.58453,0.8532074446486947,247.92888429574194
060014030003,060014028021,288.64001,0.49240373741584476,142.1274196917468
060014070004,060014070005,288.384,0.38491964123816375,111.00466581882662
060014224001,060014224004,284.98014,0.27126384936022313,77.3048097676153
060014011003,060014010004,283.57601,0.5849721779573883,165.88407618616614
060014033022,060014033011,279.808,0.7142570230388725,199.85482910246083
060014337001,060014305003,279.62052,0.8181154056882818,228.7618551585683
060014507451,060014507434,279.4801,1.6241612498036204,453.9207485112408
060014012003,060014012002,276.16,0.47051520769688004,129.9374797575704
060014067003,060014067005,274.72,0.5019765138523774,137.90298788552514
060014068004,060014067002,272.8,0.34717925310838377,94.71050024796709
060014037012,060014036001,270.848,0.42543900897281983,115.22930470227031
060014211002,060014211001,270.72001,0.40146738292575823,108.6852539203351
060014201001,060014201003,264.864,0.4387094774659392,116.1983470395385
060014053022,060014054012,260.672,0.34492017373270756,89.91103152725235
060014357004,060014356011,257.41227,0.4013951564525243,103.32403838944943
060014323001,060014323002,255.136,0.3190917961650749,81.41180450637255
060014326023,060014326011,252.46388,0.8577577468513587,216.5528488701518
060014312001,060014311002,250.38816,0.8988644700905791,225.06502075535514
060014262002,060014261001,246.08001,1.1624875442009879,286.06494650185454
060014375002,060014376001,246.04037,0.9071977230058439,223.20726343151534
060014239011,060014005003,245.6,0.21561555690053344,52.95518077477101
060014415253,060014415251,243.50414,0.8621202304622642,209.92984529531543
060014403371,060014412005,241.01969,1.663523580485954,400.9419376764147
060014061004,060014062014,236.96001,0.41530598581121625,98.41091055088566
060014403051,060014403042,236.29682,0.9412333643471122,222.410450873124
060014051005,060014261002,234.56,0.5560557182532001,130.4284292734706
060019821001,060014227001,233.44,0.885196245687731,206.64021159334393
060014218001,060014223001,233.056,0.5693999874515931,132.7020834755185
060014010001,060014006002,231.70372,0.628051428779588,145.5218523995456
060014034021,060014034022,230.976,0.2762625385551953,63.810016105324785
060014227004,060014237003,219.36001,0.34663374759282817,76.03758233830025
060014062013,060014062012,216.448,0.20340371005203928,44.0263262333438
060014230001,060014222002,212.88418,0.7082504793177612,150.77532252416853
060014513003,060014513002,209.19593,1.922115704304459,402.0987823295763
060014225001,060014216004,208.60801,0.23853739837726345,49.76081198605816
060014034021,060014034013,204.288,0.2759504133349669,56.37335803937372
060014514044,060014516011,204.1324,1.1919352764132112,243.31260861889217
060014038002,060014051004,199.68001,0.39168193643648497,78.21105298445669
060014501021,060014503002,193.07233,2.3890740076136705,461.2640851924091
060014334001,060014333003,186.2537,0.9995274333548576,186.16568271384565
060014309001,060014307002,185.93212,0.8022632107822566,149.16649957875183
060014056003,060014056001,184.96,0.5336002540729828,98.69470299333891
060014104003,060014104002,182.00574,0.5001305813679005,91.02663655849493
060014217003,060014224004,179.62787,0.3198068998530318,57.446232231903416
060014203021,060014203022,174.4,1.510976214946212,263.5142518866194
060014034021,060014034012,171.04,0.2510784319300351,42.9444549973132
060014356021,060014356022,170.4,0.426916700825102,72.74660582059738
060014038002,060014038001,161.76001,0.5312884396375664,85.94122330865714
060014340002,060014340003,159.12415,0.4898749589124555,77.95093644322941
060014238001,060014001002,157.91525,1.2871775311597446,203.26496162747384
060014204011,060014204022,156.8,0.16917984314186119,26.527399404643837
060014368001,060014363023,145.26395,0.7426669879095193,107.88274019833902
060014429002,060014429003,144.79449,0.8245834359766303,119.39513807468383
060014059021,060014058004,142.24,0.4743920374517826,67.47752340714156
060014368002,060014370001,140.42394,0.543202222422144,76.27859628927379
060014419212,060014419272,133.73667,0.7043633405140177,94.19920763042082
060014414013,060014414021,130.50503,1.0058927165023381,131.27405914391915
060014220002,060014219004,128.09613,0.9512039430782134,121.84554394905942
060014028011,060014028012,123.104,0.283528630820541,34.90350856853188
060014332001,060014332004,121.31197,1.4063781680054899,170.61050612573695
060014403371,060014402002,109.39619,1.0790156308034422,118.04019896034322
060014444003,060014445004,104.7759,0.7777025574604685,81.48448539022229
060014403052,060014415013,104.23907,0.7131837525281433,74.3416111026438
060014426022,060014426011,93.087896,1.0721087706325874,99.80034974133414
060014415212,060014415231,92.99885,0.46503934007071746,43.24812383133565
060014403331,060014403311,85.375372,1.2711340015796744,108.52353824671329
060014373001,060014373003,82.928159,0.7761118680718193,64.36152839724684
060014430023,060014423011,71.424934,0.7307711294940546,52.1952796932183
060014041013,060014003002,69.048394,0.4893117965917812,33.786193719917165
060014083003,060014083002,67.794483,0.37233693542944585,25.242390039243663
060014378002,060014351043,63.492244,1.0316165184627446,65.49964770466708
060014511021,060014511022,58.960096,1.5309353085626096,90.26409276264108
060014332003,060014338022,58.922436,0.8223453632723086,48.45459203730935
060014235003,060014239011,57.624105,0.5656098489093057,32.59276132258397
060014351044,060014351043,50.403907,0.5701014449648657,28.73534021257471
060014415252,060014422004,38.412205,1.934265373631763,74.29939805634487
060014222003,060014222002,31.595817,0.4772532663639728,15.07920686668834
060014046001,060014046003,23.923147,0.6900695917221222,16.508636282998314
060014443012,060014443031,11.2,2.379525192134688,26.6506821519085
060014309003,060014309002,9.8442577,0.34225518784971515,3.3692482683545046
060014502003,060014503003,7.7041846,0.978909427773736,7.541698938249229
060014424002,060014419262,1.7127909,0.7668001594845859,1.3133683352837473
